from_lon,from_lat,to_from,to_lat,duration
-73.99221,40.726517,-73.980843,40.767746,1421.1
-73.99221,40.726517,-73.978966,40.762432,1583.9
-73.99221,40.726517,-73.982178,40.771252,1423.1
-73.99221,40.726517,-73.992149,40.726616,0.4
-73.99221,40.726517,-74.000648,40.720959,332.4
-73.99221,40.726517,-73.997284,40.737103,422.5
-73.99221,40.726517,-73.992485,40.743256,612.1
-73.99221,40.726517,-73.978287,40.724869,452.5
-73.99221,40.726517,-73.984604,40.732288,326.1
-73.99221,40.726517,-73.990265,40.761246,1278.4
-73.99221,40.726517,-74.002869,40.760605,974.2
-73.99173,40.738441,-73.988838,40.768711,1109.9
-73.99173,40.738441,-73.980171,40.77795,1347.3
-73.99173,40.738441,-73.970932,40.756153,882.4
-73.99173,40.738441,-73.979134,40.760536,1039.3
-73.99173,40.738441,-73.994614,40.746227,591.8
-73.99173,40.738441,-74.002075,40.738026,458.2
-73.99173,40.738441,-74.008392,40.714634,1043.5
-73.99173,40.738441,-74.011658,40.707806,1094.7
-73.99173,40.738441,-73.964554,40.806877,1567.5
-73.99173,40.738441,-73.961952,40.801456,1565.1
-73.99173,40.738441,-74.001198,40.731174,551.4
-73.99173,40.738441,-74.010948,40.72974,769.7
-73.99173,40.738441,-73.993057,40.736145,205.9
-73.989349,40.688782,-73.988838,40.768711,1638.7
-73.989349,40.688782,-73.980171,40.77795,1782.9
-73.989349,40.688782,-73.970932,40.756153,1377.9
-73.989349,40.688782,-73.979134,40.760536,1557.6
-73.989349,40.688782,-73.994614,40.746227,1393.4
-73.989349,40.688782,-74.002075,40.738026,1194.1
-73.989349,40.688782,-74.008392,40.714634,649.5
-73.989349,40.688782,-74.011658,40.707806,656.8
-73.989349,40.688782,-73.964554,40.806877,2004.7
-73.989349,40.688782,-73.961952,40.801456,1842.2
-73.989349,40.688782,-74.001198,40.731174,987.3
-73.989349,40.688782,-74.010948,40.72974,949.1
-73.989349,40.688782,-73.993057,40.736145,1288.7
-73.977798,40.684338,-73.988838,40.768711,1797.3
-73.977798,40.684338,-73.980171,40.77795,1941.5
-73.977798,40.684338,-73.970932,40.756153,1536.5
-73.977798,40.684338,-73.979134,40.760536,1716.2
-73.977798,40.684338,-73.994614,40.746227,1552.0
-73.977798,40.684338,-74.002075,40.738026,1318.4
-73.977798,40.684338,-74.008392,40.714634,808.1
-73.977798,40.684338,-74.011658,40.707806,815.4
-73.977798,40.684338,-73.964554,40.806877,2163.3
-73.977798,40.684338,-73.961952,40.801456,2000.8
-73.977798,40.684338,-74.001198,40.731174,1086.8
-73.977798,40.684338,-74.010948,40.72974,1107.7
-73.977798,40.684338,-73.993057,40.736145,1388.2
-73.952225,40.777428,-73.988838,40.768711,961.1
-73.952225,40.777428,-73.980171,40.77795,592.4
-73.952225,40.777428,-73.970932,40.756153,783.4
-73.952225,40.777428,-73.979134,40.760536,972.0
-73.952225,40.777428,-73.994614,40.746227,1329.2
-73.952225,40.777428,-74.002075,40.738026,1346.9
-73.952225,40.777428,-74.008392,40.714634,1297.7
-73.952225,40.777428,-74.011658,40.707806,1172.6
-73.952225,40.777428,-73.964554,40.806877,906.5
-73.952225,40.777428,-73.961952,40.801456,744.0
-73.952225,40.777428,-74.001198,40.731174,1323.7
-73.952225,40.777428,-74.010948,40.72974,1367.7
-73.952225,40.777428,-73.993057,40.736145,1147.3
-73.954941,40.769436,-73.988838,40.768711,874.9
-73.954941,40.769436,-73.980171,40.77795,601.4
-73.954941,40.769436,-73.970932,40.756153,703.5
-73.954941,40.769436,-73.979134,40.760536,892.1
-73.954941,40.769436,-73.994614,40.746227,1249.3
-73.954941,40.769436,-74.002075,40.738026,1267.0
-73.954941,40.769436,-74.008392,40.714634,1217.8
-73.954941,40.769436,-74.011658,40.707806,1092.7
-73.954941,40.769436,-73.964554,40.806877,1047.0
-73.954941,40.769436,-73.961952,40.801456,884.5
-73.954941,40.769436,-74.001198,40.731174,1243.8
-73.954941,40.769436,-74.010948,40.72974,1287.8
-73.954941,40.769436,-73.993057,40.736145,1067.4
-73.975494,40.759914,-73.988838,40.768711,561.8
-73.975494,40.759914,-73.980171,40.77795,730.5
-73.975494,40.759914,-73.970932,40.756153,337.2
-73.975494,40.759914,-73.979134,40.760536,161.8
-73.975494,40.759914,-73.994614,40.746227,925.3
-73.975494,40.759914,-74.002075,40.738026,1015.6
-73.975494,40.759914,-74.008392,40.714634,1530.4
-73.975494,40.759914,-74.011658,40.707806,1405.3
-73.975494,40.759914,-73.964554,40.806877,1157.8
-73.975494,40.759914,-73.961952,40.801456,1196.8
-73.975494,40.759914,-74.001198,40.731174,1108.8
-73.975494,40.759914,-74.010948,40.72974,1256.0
-73.975494,40.759914,-73.993057,40.736145,763.3
-73.983452,40.766975,-73.988838,40.768711,169.3
-73.983452,40.766975,-73.980171,40.77795,329.0
-73.983452,40.766975,-73.970932,40.756153,547.1
-73.983452,40.766975,-73.979134,40.760536,421.8
-73.983452,40.766975,-73.994614,40.746227,782.7
-73.983452,40.766975,-74.002075,40.738026,1050.4
-73.983452,40.766975,-74.008392,40.714634,1227.5
-73.983452,40.766975,-74.011658,40.707806,1522.6
-73.983452,40.766975,-73.964554,40.806877,733.6
-73.983452,40.766975,-73.961952,40.801456,772.6
-73.983452,40.766975,-74.001198,40.731174,1140.7
-73.983452,40.766975,-74.010948,40.72974,901.5
-73.983452,40.766975,-73.993057,40.736145,1023.3
-73.977654,40.742077,-73.988838,40.768711,1125.5
-73.977654,40.742077,-73.980171,40.77795,1299.7
-73.977654,40.742077,-73.970932,40.756153,735.0
-73.977654,40.742077,-73.979134,40.760536,891.9
-73.977654,40.742077,-73.994614,40.746227,697.6
-73.977654,40.742077,-74.002075,40.738026,762.4
-73.977654,40.742077,-74.008392,40.714634,1024.0
-73.977654,40.742077,-74.011658,40.707806,898.9
-73.977654,40.742077,-73.964554,40.806877,1537.6
-73.977654,40.742077,-73.961952,40.801456,1375.1
-73.977654,40.742077,-74.001198,40.731174,824.0
-73.977654,40.742077,-74.010948,40.72974,1094.0
-73.977654,40.742077,-73.993057,40.736145,535.6
-73.99118,40.748627,-73.988838,40.768711,733.0
-73.99118,40.748627,-73.980171,40.77795,970.4
-73.99118,40.748627,-73.970932,40.756153,936.0
-73.99118,40.748627,-73.979134,40.760536,882.8
-73.99118,40.748627,-73.994614,40.746227,313.2
-73.99118,40.748627,-74.002075,40.738026,419.1
-73.99118,40.748627,-74.008392,40.714634,1049.1
-73.99118,40.748627,-74.011658,40.707806,1290.6
-73.99118,40.748627,-73.964554,40.806877,1293.7
-73.99118,40.748627,-73.961952,40.801456,1332.7
-73.99118,40.748627,-74.001198,40.731174,625.3
-73.99118,40.748627,-74.010948,40.72974,733.3
-73.99118,40.748627,-73.993057,40.736145,457.6
-73.980232,40.78569,-73.988838,40.768711,377.1
-73.980232,40.78569,-73.980171,40.77795,255.4
-73.980232,40.78569,-73.970932,40.756153,1005.9
-73.980232,40.78569,-73.979134,40.760536,880.6
-73.980232,40.78569,-73.994614,40.746227,886.5
-73.980232,40.78569,-74.002075,40.738026,1007.5
-73.980232,40.78569,-74.008392,40.714634,1216.7
-73.980232,40.78569,-74.011658,40.707806,1411.1
-73.980232,40.78569,-73.964554,40.806877,538.0
-73.980232,40.78569,-73.961952,40.801456,577.0
-73.980232,40.78569,-74.001198,40.731174,1129.9
-73.980232,40.78569,-74.010948,40.72974,890.7
-73.980232,40.78569,-73.993057,40.736145,1109.0
-73.980286,40.780434,-73.988838,40.768711,490.2
-73.980286,40.780434,-73.980171,40.77795,169.4
-73.980286,40.780434,-73.970932,40.756153,920.8
-73.980286,40.780434,-73.979134,40.760536,887.7
-73.980286,40.780434,-73.994614,40.746227,999.6
-73.980286,40.780434,-74.002075,40.738026,1120.6
-73.980286,40.780434,-74.008392,40.714634,1329.8
-73.980286,40.780434,-74.011658,40.707806,1599.8
-73.980286,40.780434,-73.964554,40.806877,651.1
-73.980286,40.780434,-73.961952,40.801456,616.0
-73.980286,40.780434,-74.001198,40.731174,1243.0
-73.980286,40.780434,-74.010948,40.72974,1003.8
-73.980286,40.780434,-73.993057,40.736145,1222.1
-73.99221,40.726517,-73.988838,40.768711,1239.9
-73.99221,40.726517,-73.980171,40.77795,1472.8
-73.99221,40.726517,-73.970932,40.756153,1197.0
-73.99221,40.726517,-73.979134,40.760536,1353.9
-73.99221,40.726517,-73.994614,40.746227,850.6
-73.99221,40.726517,-74.002075,40.738026,512.6
-73.99221,40.726517,-74.008392,40.714634,750.9
-73.99221,40.726517,-74.011658,40.707806,851.4
-73.99221,40.726517,-73.964554,40.806877,1667.1
-73.99221,40.726517,-73.961952,40.801456,1720.3
-73.99221,40.726517,-74.001198,40.731174,316.9
-73.99221,40.726517,-74.010948,40.72974,543.7
-73.99221,40.726517,-73.993057,40.736145,552.0
-73.99173,40.738441,-74.007912,40.74268,613.5
-73.99173,40.738441,-73.989037,40.759148,1053.7
-73.99173,40.738441,-73.973656,40.753834,761.6
-73.99173,40.738441,-73.991501,40.755531,906.5
-73.99173,40.738441,-73.981003,40.759102,917.3
-73.99173,40.738441,-73.978043,40.736889,398.7
-73.99173,40.738441,-73.99173,40.738441,0.0
-73.99173,40.738441,-73.989349,40.688782,1141.5
-73.99173,40.738441,-73.977798,40.684338,1373.5
-73.99173,40.738441,-73.952225,40.777428,1158.8
-73.99173,40.738441,-73.954941,40.769436,1044.6
-73.99173,40.738441,-73.975494,40.759914,957.0
-73.99173,40.738441,-73.983452,40.766975,1215.0
-73.989349,40.688782,-74.007912,40.74268,1064.6
-73.989349,40.688782,-73.989037,40.759148,1611.9
-73.989349,40.688782,-73.973656,40.753834,1263.7
-73.989349,40.688782,-73.991501,40.755531,1640.3
-73.989349,40.688782,-73.981003,40.759102,1482.9
-73.989349,40.688782,-73.978043,40.736889,926.0
-73.989349,40.688782,-73.99173,40.738441,1389.7
-73.989349,40.688782,-73.989349,40.688782,0.0
-73.989349,40.688782,-73.977798,40.684338,247.2
-73.989349,40.688782,-73.952225,40.777428,1435.9
-73.989349,40.688782,-73.954941,40.769436,1321.7
-73.989349,40.688782,-73.975494,40.759914,1484.5
-73.989349,40.688782,-73.983452,40.766975,1732.8
-73.977798,40.684338,-74.007912,40.74268,1223.2
-73.977798,40.684338,-73.989037,40.759148,1770.5
-73.977798,40.684338,-73.973656,40.753834,1422.3
-73.977798,40.684338,-73.991501,40.755531,1798.9
-73.977798,40.684338,-73.981003,40.759102,1641.5
-73.977798,40.684338,-73.978043,40.736889,1084.6
-73.977798,40.684338,-73.99173,40.738441,1397.3
-73.977798,40.684338,-73.989349,40.688782,371.1
-73.977798,40.684338,-73.977798,40.684338,0.0
-73.977798,40.684338,-73.952225,40.777428,1594.5
-73.977798,40.684338,-73.954941,40.769436,1480.3
-73.977798,40.684338,-73.975494,40.759914,1643.1
-73.977798,40.684338,-73.983452,40.766975,1891.4
-73.952225,40.777428,-74.007912,40.74268,1327.8
-73.952225,40.777428,-73.989037,40.759148,1202.2
-73.952225,40.777428,-73.973656,40.753834,725.4
-73.952225,40.777428,-73.991501,40.755531,1294.2
-73.952225,40.777428,-73.981003,40.759102,1018.7
-73.952225,40.777428,-73.978043,40.736889,657.2
-73.952225,40.777428,-73.99173,40.738441,1092.8
-73.952225,40.777428,-73.989349,40.688782,1219.4
-73.952225,40.777428,-73.977798,40.684338,1451.4
-73.952225,40.777428,-73.952225,40.777428,0.0
-73.952225,40.777428,-73.954941,40.769436,261.7
-73.952225,40.777428,-73.975494,40.759914,816.1
-73.952225,40.777428,-73.983452,40.766975,879.3
-73.954941,40.769436,-74.007912,40.74268,1403.3
-73.954941,40.769436,-73.989037,40.759148,1122.3
-73.954941,40.769436,-73.973656,40.753834,645.5
-73.954941,40.769436,-73.991501,40.755531,1214.3
-73.954941,40.769436,-73.981003,40.759102,938.8
-73.954941,40.769436,-73.978043,40.736889,577.3
-73.954941,40.769436,-73.99173,40.738441,1012.9
-73.954941,40.769436,-73.989349,40.688782,1139.5
-73.954941,40.769436,-73.977798,40.684338,1371.5
-73.954941,40.769436,-73.952225,40.777428,272.1
-73.954941,40.769436,-73.954941,40.769436,0.0
-73.954941,40.769436,-73.975494,40.759914,736.2
-73.954941,40.769436,-73.983452,40.766975,810.9
-73.975494,40.759914,-74.007912,40.74268,1109.1
-73.975494,40.759914,-73.989037,40.759148,520.6
-73.975494,40.759914,-73.973656,40.753834,381.7
-73.975494,40.759914,-73.991501,40.755531,648.8
-73.975494,40.759914,-73.981003,40.759102,292.0
-73.975494,40.759914,-73.978043,40.736889,889.9
-73.975494,40.759914,-73.99173,40.738441,708.8
-73.975494,40.759914,-73.989349,40.688782,1452.1
-73.975494,40.759914,-73.977798,40.684338,1684.1
-73.975494,40.759914,-73.952225,40.777428,837.3
-73.975494,40.759914,-73.954941,40.769436,689.7
-73.975494,40.759914,-73.975494,40.759914,0.0
-73.975494,40.759914,-73.983452,40.766975,424.2
-73.983452,40.766975,-74.007912,40.74268,754.6
-73.983452,40.766975,-73.989037,40.759148,450.5
-73.983452,40.766975,-73.973656,40.753834,594.9
-73.983452,40.766975,-73.991501,40.755531,619.2
-73.983452,40.766975,-73.981003,40.759102,370.7
-73.983452,40.766975,-73.978043,40.736889,1007.2
-73.983452,40.766975,-73.99173,40.738441,968.8
-73.983452,40.766975,-73.989349,40.688782,1569.4
-73.983452,40.766975,-73.977798,40.684338,1801.4
-73.983452,40.766975,-73.952225,40.777428,810.8
-73.983452,40.766975,-73.954941,40.769436,654.4
-73.983452,40.766975,-73.975494,40.759914,453.3
-73.983452,40.766975,-73.983452,40.766975,0.0
-73.977654,40.742077,-74.007912,40.74268,912.0
-73.977654,40.742077,-73.989037,40.759148,883.8
-73.977654,40.742077,-73.973656,40.753834,614.2
-73.977654,40.742077,-73.991501,40.755531,790.3
-73.977654,40.742077,-73.981003,40.759102,747.4
-73.977654,40.742077,-73.978043,40.736889,208.7
-73.977654,40.742077,-73.99173,40.738441,481.1
-73.977654,40.742077,-73.989349,40.688782,945.7
-73.977654,40.742077,-73.977798,40.684338,1177.7
-73.977654,40.742077,-73.952225,40.777428,968.8
-73.977654,40.742077,-73.954941,40.769436,854.6
-73.977654,40.742077,-73.975494,40.759914,809.6
-73.977654,40.742077,-73.983452,40.766975,1109.5
-73.99118,40.748627,-74.007912,40.74268,574.3
-73.99118,40.748627,-73.989037,40.759148,603.1
-73.99118,40.748627,-73.973656,40.753834,815.2
-73.99118,40.748627,-73.991501,40.755531,406.2
-73.99118,40.748627,-73.981003,40.759102,571.5
-73.99118,40.748627,-73.978043,40.736889,607.7
-73.99118,40.748627,-73.99173,40.738441,395.8
-73.99118,40.748627,-73.989349,40.688782,1337.4
-73.99118,40.748627,-73.977798,40.684338,1569.4
-73.99118,40.748627,-73.952225,40.777428,1367.8
-73.99118,40.748627,-73.954941,40.769436,1253.6
-73.99118,40.748627,-73.975494,40.759914,858.6
-73.99118,40.748627,-73.983452,40.766975,814.3
-73.980232,40.78569,-74.007912,40.74268,743.8
-73.980232,40.78569,-73.989037,40.759148,783.8
-73.980232,40.78569,-73.973656,40.753834,1053.7
-73.980232,40.78569,-73.991501,40.755531,824.6
-73.980232,40.78569,-73.981003,40.759102,801.2
-73.980232,40.78569,-73.978043,40.736889,1114.5
-73.980232,40.78569,-73.99173,40.738441,1047.2
-73.980232,40.78569,-73.989349,40.688782,1676.7
-73.980232,40.78569,-73.977798,40.684338,1908.7
-73.980232,40.78569,-73.952225,40.777428,637.3
-73.980232,40.78569,-73.954941,40.769436,726.3
-73.980232,40.78569,-73.975494,40.759914,912.1
-73.980232,40.78569,-73.983452,40.766975,458.8
-73.980286,40.780434,-74.007912,40.74268,856.9
-73.980286,40.780434,-73.989037,40.759148,909.1
-73.980286,40.780434,-73.973656,40.753834,984.9
-73.980286,40.780434,-73.991501,40.755531,933.3
-73.980286,40.780434,-73.981003,40.759102,829.3
-73.980286,40.780434,-73.978043,40.736889,1084.4
-73.980286,40.780434,-73.99173,40.738441,1160.3
-73.980286,40.780434,-73.989349,40.688782,1646.6
-73.980286,40.780434,-73.977798,40.684338,1878.6
-73.980286,40.780434,-73.952225,40.777428,665.0
-73.980286,40.780434,-73.954941,40.769436,696.2
-73.980286,40.780434,-73.975494,40.759914,870.8
-73.980286,40.780434,-73.983452,40.766975,448.8
-73.99221,40.726517,-74.007912,40.74268,665.8
-73.99221,40.726517,-73.989037,40.759148,1291.1
-73.99221,40.726517,-73.973656,40.753834,1076.2
-73.99221,40.726517,-73.991501,40.755531,1165.3
-73.99221,40.726517,-73.981003,40.759102,1154.7
-73.99221,40.726517,-73.978043,40.736889,522.6
-73.99221,40.726517,-73.99173,40.738441,579.2
-73.99221,40.726517,-73.989349,40.688782,1032.3
-73.99221,40.726517,-73.977798,40.684338,1083.1
-73.99221,40.726517,-73.952225,40.777428,1314.0
-73.99221,40.726517,-73.954941,40.769436,1199.8
-73.99221,40.726517,-73.975494,40.759914,1271.6
-73.99221,40.726517,-73.983452,40.766975,1333.1
-73.99173,40.738441,-73.977654,40.742077,452.3
-73.99173,40.738441,-73.99118,40.748627,626.8
-73.99173,40.738441,-73.980232,40.78569,1233.1
-73.99173,40.738441,-73.980286,40.780434,1363.1
-73.99173,40.738441,-73.99221,40.726517,458.6
-73.99173,40.738441,-74.000473,40.720795,636.3
-73.989349,40.688782,-73.977654,40.742077,1094.5
-73.989349,40.688782,-73.99118,40.748627,1567.7
-73.989349,40.688782,-73.980232,40.78569,1731.5
-73.989349,40.688782,-73.980286,40.780434,1850.7
-73.989349,40.688782,-73.99221,40.726517,933.4
-73.989349,40.688782,-74.000473,40.720795,867.5
-73.977798,40.684338,-73.977654,40.742077,1253.1
-73.977798,40.684338,-73.99118,40.748627,1726.3
-73.977798,40.684338,-73.980232,40.78569,1890.1
-73.977798,40.684338,-73.980286,40.780434,2009.3
-73.977798,40.684338,-73.99221,40.726517,913.0
-73.977798,40.684338,-74.000473,40.720795,872.1
-73.952225,40.777428,-73.977654,40.742077,736.4
-73.952225,40.777428,-73.99118,40.748627,1240.5
-73.952225,40.777428,-73.980232,40.78569,629.5
-73.952225,40.777428,-73.980286,40.780434,660.2
-73.952225,40.777428,-73.99221,40.726517,1101.7
-73.952225,40.777428,-74.000473,40.720795,1318.5
-73.954941,40.769436,-73.977654,40.742077,656.5
-73.954941,40.769436,-73.99118,40.748627,1160.6
-73.954941,40.769436,-73.980232,40.78569,668.3
-73.954941,40.769436,-73.980286,40.780434,669.2
-73.954941,40.769436,-73.99221,40.726517,1021.8
-73.954941,40.769436,-74.000473,40.720795,1238.6
-73.975494,40.759914,-73.977654,40.742077,704.4
-73.975494,40.759914,-73.99118,40.748627,720.1
-73.975494,40.759914,-73.980232,40.78569,823.4
-73.975494,40.759914,-73.980286,40.780434,769.0
-73.975494,40.759914,-73.99221,40.726517,1109.3
-73.975494,40.759914,-74.000473,40.720795,1286.3
-73.983452,40.766975,-73.977654,40.742077,892.7
-73.983452,40.766975,-73.99118,40.748627,843.1
-73.983452,40.766975,-73.980232,40.78569,399.2
-73.983452,40.766975,-73.980286,40.780434,344.8
-73.983452,40.766975,-73.99221,40.726517,1451.7
-73.983452,40.766975,-74.000473,40.720795,1297.6
-73.977654,40.742077,-73.977654,40.742077,0.0
-73.977654,40.742077,-73.99118,40.748627,561.7
-73.977654,40.742077,-73.980232,40.78569,1403.5
-73.977654,40.742077,-73.980286,40.780434,1367.5
-73.977654,40.742077,-73.99221,40.726517,507.1
-73.977654,40.742077,-74.000473,40.720795,850.8
-73.99118,40.748627,-73.977654,40.742077,537.3
-73.99118,40.748627,-73.99118,40.748627,0.0
-73.99118,40.748627,-73.980232,40.78569,959.3
-73.99118,40.748627,-73.980286,40.780434,986.2
-73.99118,40.748627,-73.99221,40.726517,816.4
-73.99118,40.748627,-74.000473,40.720795,995.8
-73.980232,40.78569,-73.977654,40.742077,1193.7
-73.980232,40.78569,-73.99118,40.748627,1108.6
-73.980232,40.78569,-73.980232,40.78569,0.0
-73.980232,40.78569,-73.980286,40.780434,207.2
-73.980232,40.78569,-73.99221,40.726517,1559.0
-73.980232,40.78569,-74.000473,40.720795,1286.8
-73.980286,40.780434,-73.977654,40.742077,1163.6
-73.980286,40.780434,-73.99118,40.748627,1221.7
-73.980286,40.780434,-73.980232,40.78569,188.4
-73.980286,40.780434,-73.980286,40.780434,0.0
-73.980286,40.780434,-73.99221,40.726517,1528.9
-73.980286,40.780434,-74.000473,40.720795,1399.9
-73.99221,40.726517,-73.977654,40.742077,581.3
-73.99221,40.726517,-73.99118,40.748627,864.2
-73.99221,40.726517,-73.980232,40.78569,1332.7
-73.99221,40.726517,-73.980286,40.780434,1458.0
-73.99221,40.726517,-73.99221,40.726517,0.0
-73.99221,40.726517,-74.000473,40.720795,343.7
-74.000473,40.720795,-73.983429,40.743675,900.4
-74.000473,40.720795,-73.910805,40.7761,1673.8
-74.000473,40.720795,-74.004433,40.752239,951.1
-74.000473,40.720795,-73.986076,40.740345,827.7
-74.000473,40.720795,-73.959633,40.713921,773.8
-74.000473,40.720795,-73.973549,40.752632,1097.5
-74.000473,40.720795,-73.989067,40.719017,538.5
-74.000473,40.720795,-73.987358,40.747498,1143.9
-74.000473,40.720795,-73.985519,40.760235,1482.4
-74.000473,40.720795,-73.996529,40.737839,583.0
-74.000473,40.720795,-73.986237,40.740395,916.5
-74.000473,40.720795,-73.987534,40.733948,596.8
-74.000473,40.720795,-73.981766,40.765312,1511.1
-74.000473,40.720795,-73.988579,40.742809,921.9
-74.000473,40.720795,-73.988609,40.722664,534.4
-74.000473,40.720795,-74.005585,40.738815,854.8
-74.000473,40.720795,-73.981812,40.768311,1521.6
-74.000473,40.720795,-73.990852,40.728344,451.2
-74.000473,40.720795,-74.006531,40.704834,628.5
-74.000473,40.720795,-73.998978,40.755184,1039.1
-74.000473,40.720795,-73.972237,40.765221,1448.6
-74.000473,40.720795,-73.990776,40.760948,1295.9
-74.000473,40.720795,-73.950638,40.745296,1302.1
-74.000473,40.720795,-73.994164,40.751034,1068.2
-74.000473,40.720795,-73.996162,40.736332,700.9
-74.000473,40.720795,-73.988441,40.764175,1366.8
-74.000473,40.720795,-74.003311,40.727192,317.0
-74.000473,40.720795,-73.996307,40.725529,302.7
-74.000473,40.720795,-73.987488,40.750122,1011.8
-74.000473,40.720795,-73.994064,40.761452,1219.2
-74.000473,40.720795,-73.950523,40.711067,764.9
-74.000473,40.720795,-73.975281,40.757904,1555.0
-74.000473,40.720795,-73.977097,40.749596,1090.8
-74.000473,40.720795,-73.984459,40.759216,1341.8
-74.000473,40.720795,-73.947517,40.776215,1350.8
-74.000473,40.720795,-73.953423,40.771343,1337.3
-74.000473,40.720795,-73.988617,40.772419,1395.2
-74.000473,40.720795,-73.982079,40.776936,1556.0
-74.000473,40.720795,-73.950371,40.776203,1417.2
-74.000473,40.720795,-73.956131,40.768826,1306.3
-74.000473,40.720795,-73.968826,40.786053,1732.6
-74.000473,40.720795,-73.978912,40.781712,1599.9
-74.000473,40.720795,-73.977707,40.786594,1483.1
-74.000473,40.720795,-73.969765,40.791222,1611.0
-74.000473,40.720795,-73.981995,40.775116,1737.2
-74.000473,40.720795,-73.976089,40.784,1525.7
-74.000473,40.720795,-73.98259,40.762089,1551.7
-74.000473,40.720795,-73.986832,40.751125,1049.5
-74.000473,40.720795,-74.001282,40.731167,407.9
-74.000473,40.720795,-73.990425,40.724758,438.3
-74.000473,40.720795,-73.981468,40.746716,1009.7
-74.000473,40.720795,-73.991318,40.742191,779.6
-74.000473,40.720795,-73.967735,40.762852,1303.4
-74.000473,40.720795,-73.980843,40.767746,1516.1
-74.000473,40.720795,-73.978966,40.762432,1678.9
-74.000473,40.720795,-73.982178,40.771252,1518.1
-74.000473,40.720795,-73.992149,40.726616,421.8
-74.000473,40.720795,-74.000648,40.720959,165.9
-74.000473,40.720795,-73.997284,40.737103,562.4
-74.000473,40.720795,-73.992485,40.743256,752.0
-74.000473,40.720795,-73.978287,40.724869,743.9
-74.000473,40.720795,-73.984604,40.732288,617.5
-74.000473,40.720795,-73.990265,40.761246,1373.4
-74.000473,40.720795,-74.002869,40.760605,1069.2
-74.000473,40.720795,-73.988838,40.768711,1334.9
-74.000473,40.720795,-73.980171,40.77795,1567.8
-74.000473,40.720795,-73.970932,40.756153,1357.7
-74.000473,40.720795,-73.979134,40.760536,1537.4
-74.000473,40.720795,-73.994614,40.746227,978.2
-74.000473,40.720795,-74.002075,40.738026,640.2
-74.000473,40.720795,-74.008392,40.714634,503.9
-74.000473,40.720795,-74.011658,40.707806,570.2
-74.000473,40.720795,-73.964554,40.806877,1762.1
-74.000473,40.720795,-73.961952,40.801456,1822.0
-74.000473,40.720795,-74.001198,40.731174,408.6
-74.000473,40.720795,-74.010948,40.72974,645.3
-74.000473,40.720795,-73.993057,40.736145,710.0
-74.000473,40.720795,-74.007912,40.74268,760.8
-74.000473,40.720795,-73.989037,40.759148,1435.8
-74.000473,40.720795,-73.973656,40.753834,1243.5
-74.000473,40.720795,-73.991501,40.755531,1318.4
-74.000473,40.720795,-73.981003,40.759102,1294.6
-74.000473,40.720795,-73.978043,40.736889,814.0
-74.000473,40.720795,-73.99173,40.738441,719.1
-74.000473,40.720795,-73.989349,40.688782,691.8
-74.000473,40.720795,-73.977798,40.684338,809.8
-74.000473,40.720795,-73.952225,40.777428,1415.7
-74.000473,40.720795,-73.954941,40.769436,1301.5
-74.000473,40.720795,-73.975494,40.759914,1464.3
-74.000473,40.720795,-73.983452,40.766975,1428.1
-74.000473,40.720795,-73.977654,40.742077,872.7
-74.000473,40.720795,-73.99118,40.748627,1004.1
-74.000473,40.720795,-73.980232,40.78569,1427.7
-74.000473,40.720795,-73.980286,40.780434,1553.0
-74.000473,40.720795,-73.99221,40.726517,421.4
-74.000473,40.720795,-74.000473,40.720795,0.0
-73.983429,40.743675,-73.954605,40.768188,998.5
-73.983429,40.743675,-73.9468,40.837879,1572.4
-73.983429,40.743675,-74.009415,40.704552,846.1
-73.983429,40.743675,-73.920891,40.762123,1383.2
-73.910805,40.7761,-73.954605,40.768188,1125.0
-73.910805,40.7761,-73.9468,40.837879,1464.7
-73.910805,40.7761,-74.009415,40.704552,1716.1
-73.910805,40.7761,-73.920891,40.762123,574.7
-74.004433,40.752239,-73.954605,40.768188,1363.2
-74.004433,40.752239,-73.9468,40.837879,970.5
-74.004433,40.752239,-74.009415,40.704552,1040.0
-74.004433,40.752239,-73.920891,40.762123,1815.6
-73.986076,40.740345,-73.954605,40.768188,988.3
-73.986076,40.740345,-73.9468,40.837879,1605.6
-73.986076,40.740345,-74.009415,40.704552,901.2
-73.986076,40.740345,-73.920891,40.762123,1444.9
-73.959633,40.713921,-73.954605,40.768188,1472.1
-73.959633,40.713921,-73.9468,40.837879,2247.4
-73.959633,40.713921,-74.009415,40.704552,1134.1
-73.959633,40.713921,-73.920891,40.762123,1471.7
-73.973549,40.752632,-73.954605,40.768188,871.1
-73.973549,40.752632,-73.9468,40.837879,1425.2
-73.973549,40.752632,-74.009415,40.704552,1031.5
-73.973549,40.752632,-73.920891,40.762123,1195.2
-73.989067,40.719017,-73.954605,40.768188,1124.2
-73.989067,40.719017,-73.9468,40.837879,1899.5
-73.989067,40.719017,-74.009415,40.704552,638.7
-73.989067,40.719017,-73.920891,40.762123,1595.9
-73.987358,40.747498,-73.954605,40.768188,1226.3
-73.987358,40.747498,-73.9468,40.837879,1439.0
-73.987358,40.747498,-74.009415,40.704552,1073.9
-73.987358,40.747498,-73.920891,40.762123,1570.3
-73.954605,40.768188,-73.983429,40.743675,809.7
-73.954605,40.768188,-73.910805,40.7761,1116.3
-73.954605,40.768188,-74.004433,40.752239,1239.1
-73.954605,40.768188,-73.986076,40.740345,786.0
